Age	Workclass	Education	Marital_Status	Occupation	Relationship	Race	Sex	Hours_Per_Week	Native_Country	Income	
19121.jpg	1	0	1	0	1	0	1	1	1	1	1
19122.jpg	1	0	0	1	1	1	1	0	0	1	0
19123.jpg	0	1	0	1	1	1	1	0	1	1	0
19124.jpg	1	1	0	1	1	1	1	0	0	1	0
19125.jpg	0	1	1	1	1	0	1	1	0	1	0
19126.jpg	1	1	1	0	0	0	1	1	1	1	0
19127.jpg	1	1	1	1	1	1	1	1	0	1	0
19128.jpg	1	1	1	1	0	1	1	1	0	1	0
19129.jpg	1	1	1	1	1	1	1	0	1	0	0
19130.jpg	1	1	1	0	1	0	1	1	1	1	1
19131.jpg	1	1	0	1	1	0	1	0	0	1	0
19132.jpg	1	1	1	0	1	0	1	1	0	1	0
19133.jpg	1	0	1	0	1	0	1	1	0	1	1
19134.jpg	0	0	0	1	1	0	1	0	0	1	0
19135.jpg	0	1	0	1	1	0	1	1	0	1	0
19136.jpg	0	1	1	0	1	0	1	1	1	1	0
19137.jpg	0	1	0	1	1	0	0	0	0	1	0
19138.jpg	0	1	0	0	0	0	1	1	1	1	0
19139.jpg	0	1	1	1	1	1	1	1	0	1	0
19140.jpg	1	1	0	1	1	1	1	1	1	1	1
19141.jpg	1	1	0	0	1	0	1	0	1	1	0
19142.jpg	1	1	1	0	1	0	1	1	0	1	0
19143.jpg	1	0	1	1	1	1	1	0	0	1	1
19144.jpg	0	1	0	1	1	0	1	0	0	1	0
19145.jpg	0	1	1	1	1	1	1	0	0	1	0
19146.jpg	1	0	0	0	0	0	1	1	0	1	0
19147.jpg	1	0	0	0	1	0	1	0	0	1	0
19148.jpg	0	1	1	1	0	0	1	1	0	1	0
19149.jpg	0	1	1	1	0	0	1	1	0	1	0
19150.jpg	1	1	0	1	1	1	1	1	0	1	0
19151.jpg	1	1	0	0	1	0	1	1	0	1	0
19152.jpg	1	1	0	0	1	0	1	1	0	1	0
19153.jpg	0	0	0	1	1	0	0	0	1	1	0
19154.jpg	0	1	1	0	1	0	1	1	1	1	1
19155.jpg	0	1	1	0	1	0	1	1	0	0	0
19156.jpg	1	1	1	0	1	0	1	0	0	1	1
19157.jpg	0	1	0	0	1	0	1	1	0	1	0
19158.jpg	0	1	1	1	1	1	1	1	0	1	0
19159.jpg	1	1	0	1	1	1	0	0	0	1	0
19160.jpg	0	0	1	0	1	0	1	1	1	1	0
19161.jpg	0	0	0	1	1	0	1	1	0	1	0
19162.jpg	1	1	0	0	1	0	0	1	0	1	0
19163.jpg	0	1	0	1	0	0	1	1	1	1	0
19164.jpg	1	1	1	1	1	1	1	1	0	1	0
19165.jpg	1	0	1	0	1	0	1	1	0	1	0
19166.jpg	1	1	0	0	1	0	1	1	1	1	1
19167.jpg	1	0	0	1	1	0	0	0	0	1	0
19168.jpg	1	0	0	0	1	0	1	1	1	1	0
19169.jpg	0	0	1	0	1	0	0	1	1	0	0
19170.jpg	1	0	1	1	1	1	0	0	0	1	0
19171.jpg	0	1	1	1	1	0	1	1	0	1	0
19172.jpg	1	0	0	1	1	1	1	1	0	1	0
19173.jpg	0	1	0	1	1	0	1	1	0	1	0
19174.jpg	0	1	1	1	0	1	1	1	0	1	0
19175.jpg	0	0	1	1	1	1	1	1	1	1	0
19176.jpg	1	1	1	1	1	1	1	0	0	1	0
19177.jpg	0	1	1	0	1	0	1	0	0	1	0
19178.jpg	1	0	0	0	1	0	0	1	0	1	0
19179.jpg	1	1	0	0	1	0	1	1	1	0	0
19180.jpg	1	0	0	1	1	1	1	1	0	1	0
19181.jpg	0	1	0	1	1	1	1	0	1	1	0
19182.jpg	1	1	0	0	1	0	1	1	1	0	1
19183.jpg	0	1	1	1	1	1	1	0	0	0	0
19184.jpg	0	1	0	1	0	1	1	1	1	1	0
19185.jpg	0	1	1	1	1	1	1	0	1	1	0
19186.jpg	0	1	0	1	1	0	0	0	0	0	0
19187.jpg	1	1	1	0	1	0	1	1	0	1	1
19188.jpg	0	1	0	1	0	1	1	1	0	1	0
19189.jpg	0	1	0	0	1	0	0	1	0	1	0
19190.jpg	0	1	0	1	1	0	1	1	0	1	0
19191.jpg	0	1	0	1	1	1	1	1	0	1	0
19192.jpg	0	1	1	1	1	1	1	1	1	1	0
19193.jpg	1	0	1	0	1	0	0	0	0	1	1
19194.jpg	1	1	0	0	1	0	1	1	0	1	0
19195.jpg	1	0	0	1	1	1	1	0	0	1	0
19196.jpg	0	1	1	0	1	0	1	1	0	1	0
19197.jpg	1	1	0	1	1	0	1	1	0	1	0
19198.jpg	1	1	1	0	1	0	1	1	0	1	1
19199.jpg	0	1	0	1	1	0	1	0	0	1	0
19200.jpg	0	1	1	1	1	0	0	1	0	0	0
19201.jpg	1	0	1	1	1	1	1	0	0	1	0
19202.jpg	1	1	1	0	1	0	1	0	0	1	1
19203.jpg	0	1	0	0	0	0	0	1	0	1	0
19204.jpg	1	1	1	0	1	0	1	1	0	1	1
19205.jpg	0	1	0	1	1	1	0	1	0	1	0
19206.jpg	0	1	0	1	1	0	1	0	0	1	0
19207.jpg	1	0	1	1	1	0	0	0	0	1	0
19208.jpg	1	1	1	1	1	1	1	1	0	1	1
19209.jpg	0	1	1	1	1	0	1	0	0	1	0
19210.jpg	0	0	0	0	1	0	1	0	0	1	0
19211.jpg	0	1	0	1	1	0	1	1	0	1	0
19212.jpg	1	1	1	1	1	0	0	0	0	1	0
19213.jpg	0	1	1	1	0	1	1	1	0	1	0
19214.jpg	1	1	1	0	1	0	1	1	0	1	1
19215.jpg	0	0	1	1	1	0	1	1	1	1	0
19216.jpg	1	1	0	0	1	0	1	1	0	1	0
19217.jpg	0	0	1	1	1	0	1	0	0	1	0
19218.jpg	0	1	1	1	1	1	1	1	1	1	0
19219.jpg	0	1	1	0	1	0	1	1	1	1	1
19220.jpg	1	1	0	0	1	0	1	1	0	1	0
19221.jpg	0	0	1	1	1	1	0	1	0	1	0
19222.jpg	1	1	0	1	1	0	1	0	0	1	0
19223.jpg	1	1	0	1	1	0	1	0	0	1	0
19224.jpg	0	1	0	1	1	0	1	1	0	0	0
19225.jpg	0	1	1	1	1	1	1	1	0	1	1
19226.jpg	0	1	0	0	1	0	1	1	0	1	0
19227.jpg	0	1	0	0	0	0	1	1	0	1	0
19228.jpg	1	1	0	1	1	0	1	0	0	1	0
19229.jpg	0	1	1	1	1	0	0	0	0	1	0
19230.jpg	0	0	0	1	1	0	0	1	0	1	0
19231.jpg	1	0	0	1	1	1	0	0	1	1	0
19232.jpg	0	1	1	1	1	0	1	0	0	1	0
19233.jpg	0	0	1	1	1	1	1	1	0	1	0
19234.jpg	0	1	0	1	1	0	0	0	0	0	0
19235.jpg	0	0	1	1	1	0	1	0	0	1	0
19236.jpg	0	1	0	1	1	0	1	0	0	1	0
19237.jpg	0	1	1	1	0	1	1	0	0	1	0
19238.jpg	0	1	0	1	1	0	1	0	0	1	0
19239.jpg	0	1	1	1	1	1	1	1	0	1	0
19240.jpg	1	0	0	0	1	0	1	1	0	1	0
19241.jpg	0	0	1	1	1	1	1	0	0	1	0
19242.jpg	1	1	0	1	1	1	0	0	0	1	0
19243.jpg	1	1	1	1	1	0	1	0	0	1	0
19244.jpg	1	1	1	1	1	1	1	1	0	1	0
19245.jpg	1	1	0	0	1	0	0	1	0	0	0
19246.jpg	1	1	1	1	1	0	1	0	0	1	0
19247.jpg	1	1	1	0	1	0	1	1	1	1	1
19248.jpg	0	1	0	1	1	0	1	1	1	1	0
19249.jpg	1	1	1	1	1	1	1	1	0	1	1
19250.jpg	1	0	1	0	1	0	1	1	0	1	1
19251.jpg	1	1	1	1	1	1	1	0	0	1	0
19252.jpg	1	0	0	0	1	0	0	1	0	1	1
19253.jpg	0	0	0	1	1	0	1	1	0	0	0
19254.jpg	1	0	1	1	1	1	1	0	0	1	1
19255.jpg	0	0	1	1	1	1	1	1	0	1	0
19256.jpg	0	1	1	1	1	0	1	1	0	0	0
19257.jpg	1	0	1	0	0	0	1	1	0	1	0
19258.jpg	0	0	1	1	1	1	1	1	0	1	0
19259.jpg	0	0	1	1	1	1	1	1	1	1	0
19260.jpg	0	1	0	0	1	0	1	1	0	1	0
19261.jpg	0	1	1	1	1	0	1	1	1	1	0
19262.jpg	0	1	1	1	1	1	1	0	0	1	0
19263.jpg	1	1	1	1	1	0	0	0	1	0	0
19264.jpg	1	0	1	0	1	0	1	1	0	1	1
19265.jpg	0	1	0	0	1	0	1	1	1	1	0
19266.jpg	1	1	0	1	1	1	1	0	0	1	0
19267.jpg	0	0	1	1	1	0	1	0	0	1	0
19268.jpg	0	1	0	1	1	0	1	0	0	1	0
19269.jpg	0	1	1	1	1	1	1	0	1	1	0
19270.jpg	1	0	0	0	1	0	1	1	1	1	1
19271.jpg	0	1	0	1	1	1	1	1	1	1	0
19272.jpg	0	1	1	0	1	0	1	1	1	1	1
19273.jpg	0	1	0	1	1	0	0	0	0	1	0
19274.jpg	1	0	1	1	1	0	0	0	0	1	0
19275.jpg	1	1	0	0	1	0	1	1	0	1	0
19276.jpg	0	1	0	1	1	1	1	0	0	1	0
19277.jpg	1	1	1	1	1	1	1	0	0	1	0
19278.jpg	0	1	0	1	1	0	1	1	0	0	0
19279.jpg	0	1	1	1	1	0	0	1	0	1	0
19280.jpg	1	0	0	1	1	0	1	0	0	1	1
19281.jpg	1	1	0	0	0	0	1	1	0	1	1
19282.jpg	1	1	1	0	1	0	1	1	1	1	1
19283.jpg	1	0	0	0	1	0	1	1	1	1	0
19284.jpg	1	0	0	1	1	0	1	0	0	1	0
19285.jpg	1	0	0	1	1	0	1	0	0	1	0
19286.jpg	0	1	0	1	1	1	1	1	0	1	0
19287.jpg	0	1	0	1	1	1	1	0	0	1	0
19288.jpg	1	1	1	1	1	1	1	1	0	1	0
19289.jpg	0	1	1	1	1	0	1	0	0	1	0
19290.jpg	0	1	0	1	1	0	1	0	0	1	0
19291.jpg	1	0	1	0	1	0	1	1	1	1	1
19292.jpg	1	0	1	0	1	0	1	1	1	1	1
19293.jpg	1	1	0	1	1	0	1	0	0	1	0
19294.jpg	1	1	0	0	0	0	1	1	0	1	1
19295.jpg	0	1	1	1	1	0	1	0	0	1	0
19296.jpg	1	0	0	0	1	0	1	1	0	1	0
19297.jpg	0	1	0	1	1	1	1	0	0	1	0
19298.jpg	1	0	0	0	1	0	1	1	1	1	1
19299.jpg	1	1	1	1	1	1	1	1	0	0	0
19300.jpg	0	1	0	0	0	0	1	1	0	1	0
19301.jpg	0	1	1	1	1	0	1	0	0	1	0
19302.jpg	1	0	1	0	1	0	1	1	0	1	0
19303.jpg	0	1	0	1	1	0	1	1	0	1	0
19304.jpg	1	0	1	1	1	1	0	0	0	1	0
19305.jpg	0	0	1	1	1	0	0	1	1	1	0
19306.jpg	1	0	0	1	1	1	1	1	0	1	0
19307.jpg	0	1	0	1	1	0	1	1	1	1	0
19308.jpg	0	0	0	1	1	1	1	1	0	1	0
19309.jpg	0	1	1	0	1	0	1	1	1	1	0
19310.jpg	1	0	1	0	1	0	1	1	1	1	1
19311.jpg	0	0	1	1	1	0	1	1	0	1	0
19312.jpg	0	1	1	1	1	1	1	1	0	1	0
19313.jpg	0	0	0	1	1	0	0	0	0	1	0
19314.jpg	0	0	1	0	1	0	1	1	0	1	1
19315.jpg	0	1	1	1	1	0	1	0	0	1	0
19316.jpg	0	1	1	1	1	1	1	0	0	0	0
19317.jpg	1	1	1	1	1	1	1	1	0	1	0
19318.jpg	0	0	1	1	1	1	1	1	1	1	0
19319.jpg	1	1	0	1	1	1	1	1	1	1	0
19320.jpg	0	0	0	1	1	0	1	0	0	1	0
19321.jpg	0	1	0	1	1	0	1	0	1	1	0
19322.jpg	1	0	1	1	1	0	0	1	1	0	0
19323.jpg	1	1	1	0	1	0	1	1	1	1	1
19324.jpg	1	1	1	1	1	1	1	0	1	1	0
19325.jpg	1	0	1	1	1	0	1	1	0	1	1
19326.jpg	1	0	1	0	1	0	1	0	0	0	1
19327.jpg	1	1	0	1	0	1	0	1	0	1	0
19328.jpg	1	1	0	1	0	0	1	1	0	1	0
19329.jpg	0	1	0	0	1	0	1	1	0	1	0
19330.jpg	1	1	1	0	0	0	1	1	0	1	0
19331.jpg	0	0	1	1	1	0	1	0	0	1	0
19332.jpg	0	1	0	0	0	0	1	1	1	1	0
19333.jpg	1	0	1	0	1	0	1	1	1	1	1
19334.jpg	0	0	1	0	1	0	1	1	1	1	0
19335.jpg	1	1	1	0	1	0	1	1	1	1	1
19336.jpg	1	0	0	1	1	0	1	0	0	1	0
19337.jpg	1	0	0	0	1	0	0	1	0	1	0
19338.jpg	0	1	0	1	1	0	1	0	0	1	0
19339.jpg	1	0	0	1	1	0	1	1	0	1	0
19340.jpg	0	1	1	1	1	0	1	0	0	1	0
19341.jpg	1	1	1	0	1	0	1	0	0	1	1
19342.jpg	0	1	1	0	1	0	1	1	1	1	0
19343.jpg	0	1	1	1	1	0	0	0	0	1	0
19344.jpg	0	0	0	1	1	0	0	0	0	1	0
19345.jpg	1	0	1	0	1	0	0	0	0	1	1
19346.jpg	1	1	1	1	0	1	1	1	1	0	1
19347.jpg	1	1	1	0	0	0	0	1	1	1	1
19348.jpg	1	1	1	0	1	0	1	1	0	0	1
19349.jpg	0	1	0	0	0	0	1	1	0	1	0
19350.jpg	1	1	1	0	0	0	1	1	1	1	0
19351.jpg	0	1	1	1	1	1	0	1	0	0	0
19352.jpg	0	1	1	0	1	0	1	0	0	0	0
19353.jpg	1	0	1	1	1	1	1	1	0	1	1
19354.jpg	1	1	1	1	1	1	1	0	1	1	1
19355.jpg	1	0	1	0	1	0	1	1	1	1	1
19356.jpg	0	0	0	0	1	0	1	1	1	1	1
19357.jpg	0	1	1	1	1	1	1	0	1	1	0
19358.jpg	1	1	0	1	1	0	1	0	1	1	0
19359.jpg	0	1	1	1	1	1	1	0	0	1	0
19360.jpg	0	1	0	1	0	0	1	0	1	1	0
19361.jpg	1	1	1	0	0	0	1	1	1	1	0
19362.jpg	0	1	1	1	1	0	1	1	0	1	0
19363.jpg	0	1	1	0	1	0	1	1	1	1	1
19364.jpg	0	0	1	0	1	0	1	0	1	1	1
19365.jpg	1	1	0	1	1	1	0	0	0	1	0
19366.jpg	1	1	0	1	0	0	1	1	0	1	0
19367.jpg	1	0	1	0	1	0	1	1	1	1	1
19368.jpg	1	0	0	0	1	0	1	1	0	1	1
19369.jpg	1	1	1	1	1	1	1	1	0	1	1
19370.jpg	1	1	0	0	0	0	1	1	0	1	1
19371.jpg	0	1	1	1	1	0	1	0	0	1	0
19372.jpg	0	0	0	1	1	0	1	1	1	1	0
19373.jpg	0	1	1	0	1	0	1	1	1	1	0
19374.jpg	0	1	1	1	1	0	1	0	0	1	0
19375.jpg	1	1	0	1	1	1	1	1	1	1	0
19376.jpg	0	1	0	1	1	1	1	0	0	1	0
19377.jpg	0	1	0	1	1	1	1	0	0	1	0
19378.jpg	1	1	1	0	1	0	1	0	0	1	1
19379.jpg	1	1	1	0	1	0	1	1	1	1	0
19380.jpg	0	1	0	1	1	0	1	1	0	1	0
19381.jpg	1	0	0	0	0	0	1	1	1	1	0
19382.jpg	1	1	1	0	0	0	1	1	0	1	1
19383.jpg	1	0	0	1	0	0	1	1	0	1	0
19384.jpg	1	0	1	1	0	1	1	1	1	1	0
19385.jpg	1	0	0	0	0	0	1	1	0	1	0
19386.jpg	1	0	1	0	1	0	1	1	1	1	0
19387.jpg	1	1	0	0	0	0	1	1	0	1	1
19388.jpg	1	1	0	1	1	1	0	0	0	1	0
19389.jpg	0	1	1	0	0	0	1	1	0	1	0
19390.jpg	0	1	0	0	0	0	1	1	0	0	0
19391.jpg	0	1	0	1	1	1	1	1	1	1	0
19392.jpg	0	1	0	1	1	0	1	0	0	0	0
19393.jpg	1	0	0	1	0	1	1	1	0	0	0
19394.jpg	1	0	0	0	1	0	1	1	0	1	0
19395.jpg	0	1	1	0	1	0	1	1	1	1	1
19396.jpg	0	1	1	1	1	1	1	0	0	1	0
19397.jpg	1	1	1	1	1	0	1	0	1	1	0
19398.jpg	0	1	1	1	1	1	1	0	0	1	0
19399.jpg	1	0	1	1	0	1	1	1	1	1	0
19400.jpg	1	0	1	1	1	1	1	0	0	1	0
19401.jpg	0	0	1	1	1	1	1	0	0	1	0
19402.jpg	0	1	0	1	1	1	1	0	0	1	0
19403.jpg	0	1	0	1	1	0	1	1	0	1	0
19404.jpg	1	1	0	0	1	0	1	1	1	1	0
19405.jpg	1	1	0	1	1	1	1	1	0	1	0
19406.jpg	0	1	0	1	1	0	1	1	0	1	0
19407.jpg	0	1	1	1	1	0	1	0	0	1	0
19408.jpg	1	1	0	1	1	1	1	0	0	0	0
19409.jpg	0	1	0	1	1	0	1	1	1	1	0
19410.jpg	0	1	1	0	1	0	1	1	1	1	1
19411.jpg	0	1	1	1	1	0	1	0	0	1	0
19412.jpg	1	0	1	1	1	0	1	0	0	1	0
19413.jpg	0	1	1	1	1	0	1	1	1	1	0
19414.jpg	0	1	1	0	1	0	1	1	1	0	1
19415.jpg	0	1	1	1	1	1	1	1	0	1	0
19416.jpg	1	1	0	0	1	0	1	0	0	1	1
19417.jpg	1	1	1	0	1	0	1	0	0	1	1
19418.jpg	0	1	1	1	1	1	1	0	0	1	0
19419.jpg	0	1	1	1	1	1	1	0	1	1	1
19420.jpg	1	0	0	1	1	1	1	1	0	1	0
19421.jpg	0	1	0	1	1	1	0	1	0	1	0
19422.jpg	1	0	1	1	1	0	1	0	0	1	0
19423.jpg	0	1	1	1	1	0	1	1	0	1	0
19424.jpg	0	1	1	1	1	0	1	0	1	1	0
19425.jpg	0	1	1	0	1	0	1	0	0	1	0
19426.jpg	0	1	1	1	1	1	1	0	0	1	0
19427.jpg	0	0	1	1	1	0	1	0	0	1	0
19428.jpg	1	1	0	1	1	0	1	0	0	0	0
19429.jpg	1	0	1	0	0	0	1	1	1	1	0
19430.jpg	0	1	0	1	0	1	1	1	0	1	0
19431.jpg	0	1	0	1	1	0	1	1	0	1	0
19432.jpg	0	1	0	1	1	1	1	1	0	1	0
19433.jpg	1	0	1	0	1	0	1	1	0	1	0
19434.jpg	1	1	1	1	1	1	1	1	1	1	1
19435.jpg	1	1	0	1	1	1	0	1	0	1	0
19436.jpg	0	1	1	0	1	0	1	1	0	1	1
19437.jpg	1	1	1	0	1	0	1	1	1	1	1
19438.jpg	1	0	1	0	1	0	1	1	0	1	1
19439.jpg	0	1	1	1	1	0	1	1	1	1	0
19440.jpg	0	0	1	1	1	0	1	1	0	1	0
19441.jpg	1	1	1	0	1	0	1	1	1	1	0
19442.jpg	1	0	1	0	1	0	1	1	1	1	0
19443.jpg	0	0	1	0	1	0	0	1	0	1	0
19444.jpg	0	0	1	0	1	0	1	1	1	0	1
19445.jpg	1	1	0	0	1	0	1	1	0	1	1
19446.jpg	0	0	0	0	0	0	1	1	1	1	0
19447.jpg	1	0	1	1	1	0	1	1	1	1	0
19448.jpg	0	1	0	0	1	0	1	1	0	1	0
19449.jpg	0	1	1	1	1	1	1	1	1	1	0
19450.jpg	1	0	1	0	1	0	1	1	1	1	1
19451.jpg	1	1	0	0	1	0	1	1	1	1	1
19452.jpg	0	1	1	1	1	1	1	1	0	1	0
19453.jpg	0	0	1	0	1	0	1	1	0	1	0
19454.jpg	0	0	1	1	1	1	1	1	1	1	1
19455.jpg	0	0	0	1	1	0	0	1	0	0	0
19456.jpg	0	1	0	0	0	0	1	1	1	1	0
19457.jpg	1	1	0	1	0	0	0	0	0	1	0
19458.jpg	1	1	1	0	1	0	1	1	0	1	0
19459.jpg	1	1	0	0	1	0	1	1	0	1	1
19460.jpg	0	1	0	0	1	0	1	1	0	1	0
19461.jpg	0	0	0	1	1	1	1	0	0	1	0
19462.jpg	1	0	0	1	1	1	1	0	0	1	0
19463.jpg	1	1	0	0	1	0	1	1	0	1	0
19464.jpg	1	1	1	0	1	0	1	1	1	1	1
19465.jpg	0	1	0	1	0	0	1	0	0	1	0
19466.jpg	1	0	0	0	1	0	1	0	0	1	1
19467.jpg	1	0	1	0	1	0	1	1	1	1	0
19468.jpg	0	1	0	1	1	0	1	1	0	0	0
19469.jpg	1	1	0	1	1	1	1	0	0	1	0
19470.jpg	1	1	0	1	1	0	1	0	0	1	1
19471.jpg	0	1	0	0	0	0	1	1	0	1	0
19472.jpg	1	1	0	1	0	1	1	0	0	1	0
19473.jpg	0	1	1	0	1	0	1	1	1	1	0
19474.jpg	1	1	1	0	1	0	1	1	1	1	1
19475.jpg	1	0	1	0	1	0	0	1	0	1	0
19476.jpg	1	1	1	0	1	0	1	1	1	1	1
19477.jpg	1	1	0	1	1	0	1	0	0	1	0
19478.jpg	0	1	1	1	1	1	1	1	1	1	0
19479.jpg	1	1	1	0	1	0	1	1	1	1	1
19480.jpg	1	0	1	0	1	0	1	1	1	1	1
19481.jpg	0	1	1	1	1	1	1	0	0	1	0
19482.jpg	1	0	1	1	1	1	1	1	0	1	0
19483.jpg	1	1	1	0	1	0	1	1	0	1	1
19484.jpg	1	1	0	1	1	0	0	1	1	0	0
19485.jpg	1	0	1	1	1	1	1	0	0	1	0
19486.jpg	1	1	0	0	0	0	1	1	1	1	1
19487.jpg	0	1	0	0	1	0	1	1	0	1	1
19488.jpg	0	1	1	1	1	0	1	0	0	1	0
19489.jpg	1	1	0	0	1	0	1	1	0	1	0
19490.jpg	1	1	1	0	0	0	1	1	1	0	0
19491.jpg	0	1	1	1	1	0	0	1	0	1	0
19492.jpg	1	0	1	0	1	0	1	1	0	1	0
19493.jpg	0	1	1	1	1	1	1	0	0	1	0
19494.jpg	1	1	1	0	1	0	0	0	0	0	1
19495.jpg	1	0	0	0	1	0	1	0	0	1	0
19496.jpg	0	1	0	1	1	0	0	0	0	1	0
19497.jpg	1	1	1	0	1	0	1	1	0	1	1
19498.jpg	1	0	0	0	0	0	1	1	0	1	0
19499.jpg	1	1	1	0	1	0	1	1	1	1	1
19500.jpg	0	1	0	0	1	0	1	1	0	1	0
19501.jpg	0	1	1	0	1	0	0	0	0	0	1
19502.jpg	0	1	1	0	1	0	1	0	0	1	1
19503.jpg	0	1	0	1	1	0	1	1	0	1	0
19504.jpg	0	0	1	0	1	0	1	1	0	1	1
19505.jpg	0	1	0	1	1	1	1	1	1	1	0
19506.jpg	1	1	1	0	1	0	1	1	1	1	1
19507.jpg	1	0	1	0	1	0	0	1	0	1	1
19508.jpg	0	1	0	0	1	0	1	1	1	1	0
19509.jpg	0	0	1	1	1	0	0	1	0	0	0
19510.jpg	1	1	1	0	0	0	1	1	0	1	0
19511.jpg	0	1	0	0	1	0	0	1	0	0	0
19512.jpg	1	1	1	1	1	0	0	0	0	1	0
19513.jpg	1	1	0	1	0	0	1	1	0	0	0
19514.jpg	0	1	0	1	0	1	1	1	1	1	0
19515.jpg	1	0	0	1	1	0	0	0	0	1	0
19516.jpg	0	1	0	0	1	0	1	1	1	1	0
19517.jpg	0	1	1	1	1	0	1	0	0	1	0
19518.jpg	0	0	0	0	1	0	1	1	0	1	0
19519.jpg	1	1	1	0	1	0	1	1	0	1	0
19520.jpg	1	1	1	0	1	0	1	1	0	1	0
19521.jpg	0	1	0	1	1	0	1	1	0	1	0
19522.jpg	1	0	0	0	1	0	0	0	0	1	0
19523.jpg	0	1	0	0	0	0	1	1	0	1	0
19524.jpg	0	1	1	1	1	0	1	1	0	1	0
19525.jpg	1	1	0	0	1	0	1	1	1	1	1
19526.jpg	0	0	1	1	1	0	0	0	0	0	0
19527.jpg	0	1	1	1	1	0	0	0	0	1	0
19528.jpg	0	1	0	1	1	1	1	0	0	1	0
19529.jpg	1	1	0	0	1	0	1	1	1	1	0
19530.jpg	0	0	1	0	1	0	1	1	0	1	0
19531.jpg	1	0	0	0	1	0	1	1	0	1	1
19532.jpg	0	1	1	1	1	0	1	0	0	0	0
19533.jpg	0	1	1	1	1	1	1	0	0	1	0
19534.jpg	1	1	0	1	1	0	1	0	0	1	0
19535.jpg	0	0	0	1	0	1	1	1	1	1	0
19536.jpg	1	1	1	0	1	0	0	1	0	1	0
19537.jpg	0	0	1	1	1	1	1	1	1	1	0
19538.jpg	0	1	1	1	1	0	0	1	0	0	0
19539.jpg	0	0	0	1	1	0	0	0	0	1	0
19540.jpg	0	1	1	1	1	1	1	1	0	1	0
19541.jpg	0	1	1	1	1	1	0	1	1	1	0
19542.jpg	1	1	0	0	0	0	0	1	0	0	0
19543.jpg	0	0	1	0	1	0	1	1	0	1	1
19544.jpg	1	0	0	1	1	1	1	0	0	1	0
19545.jpg	0	1	1	1	1	1	1	1	0	1	0
19546.jpg	0	0	0	1	1	1	1	1	0	1	0
19547.jpg	0	1	1	1	1	0	1	1	0	1	0
19548.jpg	1	0	0	0	1	0	1	1	0	1	0
19549.jpg	1	1	0	0	1	0	1	1	0	1	1
19550.jpg	1	1	1	0	0	0	1	1	1	1	1
19551.jpg	1	1	0	0	1	0	1	1	0	1	0
19552.jpg	1	1	1	1	1	0	1	0	0	1	0
19553.jpg	1	0	1	1	1	0	1	1	0	1	0
19554.jpg	0	1	1	1	1	1	1	0	0	1	0
19555.jpg	0	1	0	0	0	0	1	1	0	1	1
19556.jpg	1	1	0	1	1	1	1	0	0	1	0
19557.jpg	1	0	1	1	1	1	1	0	0	1	1
19558.jpg	1	1	0	1	1	1	1	1	1	1	0
19559.jpg	0	0	1	1	1	1	0	1	0	1	1
19560.jpg	0	0	1	1	1	0	1	0	0	1	0
19561.jpg	0	0	0	1	1	0	0	1	0	0	0
19562.jpg	1	1	0	0	1	0	0	0	0	1	0
19563.jpg	1	1	1	0	1	0	1	1	1	1	1
19564.jpg	1	0	0	1	1	0	0	0	0	1	0
19565.jpg	0	1	0	1	1	1	1	1	0	1	0
19566.jpg	1	1	1	0	1	0	1	1	1	1	0
19567.jpg	1	1	1	0	1	0	1	1	0	1	1
19568.jpg	1	1	1	0	1	0	1	1	1	1	1
19569.jpg	1	1	1	0	1	0	1	1	1	1	1
19570.jpg	1	1	1	1	1	0	1	0	0	1	0
19571.jpg	1	0	0	0	1	0	1	1	0	1	0
19572.jpg	0	1	0	1	1	0	0	0	0	1	0
19573.jpg	0	1	1	1	1	0	0	0	0	1	0
19574.jpg	1	0	1	0	1	0	1	1	0	1	1
19575.jpg	1	1	1	1	1	0	0	0	0	1	0
19576.jpg	1	0	0	0	1	0	1	1	1	0	1
19577.jpg	1	0	1	0	1	0	1	0	0	1	1
19578.jpg	0	0	1	1	1	1	1	1	1	1	0
19579.jpg	0	0	1	1	1	0	0	0	0	1	0
19580.jpg	1	0	0	1	1	0	0	0	0	1	0
19581.jpg	1	0	0	1	1	0	1	0	0	1	0
19582.jpg	0	1	1	1	1	0	1	0	0	1	0
19583.jpg	0	0	1	1	1	1	1	1	1	1	0
19584.jpg	1	0	0	0	1	0	1	1	1	0	0
19585.jpg	1	0	1	0	1	0	1	1	0	1	1
19586.jpg	0	1	0	1	1	0	1	1	0	1	0
19587.jpg	1	1	0	0	1	0	1	1	0	1	0
19588.jpg	0	1	0	1	1	0	1	0	0	1	0
19589.jpg	1	1	1	1	1	1	1	0	0	1	0
19590.jpg	0	1	1	0	0	0	1	1	0	1	0
19591.jpg	1	1	1	1	1	1	1	0	0	1	0
19592.jpg	0	0	0	0	0	0	1	1	0	1	0
19593.jpg	0	1	0	1	1	1	1	1	0	1	0
19594.jpg	1	0	1	1	0	0	1	1	0	1	0
19595.jpg	1	1	1	0	1	0	1	0	0	1	1
19596.jpg	1	1	1	1	1	0	0	0	0	1	0
19597.jpg	0	1	0	1	0	1	1	0	0	1	0
19598.jpg	1	1	1	0	1	0	1	0	0	1	0
19599.jpg	1	0	0	1	0	1	1	1	0	1	0
19600.jpg	1	1	1	1	1	1	1	0	0	1	0
